label,acronym,name,color_hex_triplet,graph_order,identifier,red,green,blue,parent_identifier
AllenCCF-Ontology-2017-10709,CENT2pu,"Lobule II, Purkinje layer",#FFFC91,1027.0,MBA:10709,255,252,145,MBA:976
AllenCCF-Ontology-2017-10708,CENT2gr,"Lobule II, granular layer",#ECE754,1028.0,MBA:10708,236,231,84,MBA:976
AllenCCF-Ontology-2017-984,CENT3,Lobule III,#FFFC91,1029.0,MBA:984,255,252,145,MBA:920
AllenCCF-Ontology-2017-10713,CENT3mo,"Lobule III, molecular layer",#FFFC91,1030.0,MBA:10713,255,252,145,MBA:984
AllenCCF-Ontology-2017-10712,CENT3pu,"Lobule III, Purkinje layer",#FFFC91,1031.0,MBA:10712,255,252,145,MBA:984
AllenCCF-Ontology-2017-10711,CENT3gr,"Lobule III, granular layer",#ECE754,1032.0,MBA:10711,236,231,84,MBA:984
AllenCCF-Ontology-2017-928,CUL,Culmen,#FFFC91,1033.0,MBA:928,255,252,145,MBA:645
AllenCCF-Ontology-2017-992,CUL4,Lobule IV,#FFFC91,1034.0,MBA:992,255,252,145,MBA:928
AllenCCF-Ontology-2017-10716,CUL4mo,"Lobule IV, molecular layer",#FFFC91,1035.0,MBA:10716,255,252,145,MBA:992
AllenCCF-Ontology-2017-10715,CUL4pu,"Lobule IV, Purkinje layer",#FFFC91,1036.0,MBA:10715,255,252,145,MBA:992
AllenCCF-Ontology-2017-10714,CUL4gr,"Lobule IV, granular layer",#ECE754,1037.0,MBA:10714,236,231,84,MBA:992
AllenCCF-Ontology-2017-1001,CUL5,Lobule V,#FFFC91,1038.0,MBA:1001,255,252,145,MBA:928
AllenCCF-Ontology-2017-10719,CUL5mo,"Lobule V, molecular layer",#FFFC91,1039.0,MBA:10719,255,252,145,MBA:1001
AllenCCF-Ontology-2017-10718,CUL5pu,"Lobule V, Purkinje layer",#FFFC91,1040.0,MBA:10718,255,252,145,MBA:1001
AllenCCF-Ontology-2017-10717,CUL5gr,"Lobule V, granular layer",#ECE754,1041.0,MBA:10717,236,231,84,MBA:1001
AllenCCF-Ontology-2017-1091,"CUL4, 5",Lobules IV-V,#FFFC91,1042.0,MBA:1091,255,252,145,MBA:928
AllenCCF-Ontology-2017-10722,"CUL4, 5mo","Lobules IV-V, molecular layer",#FFFC91,1043.0,MBA:10722,255,252,145,MBA:1091
AllenCCF-Ontology-2017-10721,"CUL4, 5pu","Lobules IV-V, Purkinje layer",#FFFC91,1044.0,MBA:10721,255,252,145,MBA:1091
AllenCCF-Ontology-2017-10720,"CUL4, 5gr","Lobules IV-V, granular layer",#ECE754,1045.0,MBA:10720,236,231,84,MBA:1091
AllenCCF-Ontology-2017-936,DEC,Declive (VI),#FFFC91,1046.0,MBA:936,255,252,145,MBA:645
AllenCCF-Ontology-2017-10725,DECmo,"Declive (VI), molecular layer",#FFFC91,1047.0,MBA:10725,255,252,145,MBA:936
AllenCCF-Ontology-2017-10724,DECpu,"Declive (VI), Purkinje layer",#FFFC91,1048.0,MBA:10724,255,252,145,MBA:936
AllenCCF-Ontology-2017-10723,DECgr,"Declive (VI), granular layer",#ECE754,1049.0,MBA:10723,236,231,84,MBA:936
AllenCCF-Ontology-2017-944,FOTU,Folium-tuber vermis (VII),#FFFC91,1050.0,MBA:944,255,252,145,MBA:645
AllenCCF-Ontology-2017-10728,FOTUmo,"Folium-tuber vermis (VII), molecular layer",#FFFC91,1051.0,MBA:10728,255,252,145,MBA:944
AllenCCF-Ontology-2017-10727,FOTUpu,"Folium-tuber vermis (VII), Purkinje layer",#FFFC91,1052.0,MBA:10727,255,252,145,MBA:944
AllenCCF-Ontology-2017-10726,FOTUgr,"Folium-tuber vermis (VII), granular layer",#ECE754,1053.0,MBA:10726,236,231,84,MBA:944
AllenCCF-Ontology-2017-951,PYR,Pyramus (VIII),#FFFC91,1054.0,MBA:951,255,252,145,MBA:645
AllenCCF-Ontology-2017-10731,PYRmo,"Pyramus (VIII), molecular layer",#FFFC91,1055.0,MBA:10731,255,252,145,MBA:951
AllenCCF-Ontology-2017-10730,PYRpu,"Pyramus (VIII), Purkinje layer",#FFFC91,1056.0,MBA:10730,255,252,145,MBA:951
AllenCCF-Ontology-2017-10729,PYRgr,"Pyramus (VIII), granular layer",#ECE754,1057.0,MBA:10729,236,231,84,MBA:951
AllenCCF-Ontology-2017-957,UVU,Uvula (IX),#FFFC91,1058.0,MBA:957,255,252,145,MBA:645
AllenCCF-Ontology-2017-10734,UVUmo,"Uvula (IX), molecular layer",#FFFC91,1059.0,MBA:10734,255,252,145,MBA:957
AllenCCF-Ontology-2017-10733,UVUpu,"Uvula (IX), Purkinje layer",#FFFC91,1060.0,MBA:10733,255,252,145,MBA:957
AllenCCF-Ontology-2017-10732,UVUgr,"Uvula (IX), granular layer",#ECE754,1061.0,MBA:10732,236,231,84,MBA:957
AllenCCF-Ontology-2017-968,NOD,Nodulus (X),#FFFC91,1062.0,MBA:968,255,252,145,MBA:645
AllenCCF-Ontology-2017-10737,NODmo,"Nodulus (X), molecular layer",#FFFC91,1063.0,MBA:10737,255,252,145,MBA:968
AllenCCF-Ontology-2017-10736,NODpu,"Nodulus (X), Purkinje layer",#FFFC91,1064.0,MBA:10736,255,252,145,MBA:968
AllenCCF-Ontology-2017-10735,NODgr,"Nodulus (X), granular layer",#ECE754,1065.0,MBA:10735,236,231,84,MBA:968
AllenCCF-Ontology-2017-1073,HEM,Hemispheric regions,#FFFC91,1066.0,MBA:1073,255,252,145,MBA:528
AllenCCF-Ontology-2017-1007,SIM,Simple lobule,#FFFC91,1067.0,MBA:1007,255,252,145,MBA:1073
AllenCCF-Ontology-2017-10674,SIMmo,"Simple lobule, molecular layer",#FFFC91,1068.0,MBA:10674,255,252,145,MBA:1007
AllenCCF-Ontology-2017-10673,SIMpu,"Simple lobule, Purkinje layer",#FFFC91,1069.0,MBA:10673,255,252,145,MBA:1007
AllenCCF-Ontology-2017-10672,SIMgr,"Simple lobule, granular layer",#ECE754,1070.0,MBA:10672,236,231,84,MBA:1007
AllenCCF-Ontology-2017-1017,AN,Ansiform lobule,#FFFC91,1071.0,MBA:1017,255,252,145,MBA:1073
AllenCCF-Ontology-2017-1056,ANcr1,Crus 1,#FFFC91,1072.0,MBA:1056,255,252,145,MBA:1017
AllenCCF-Ontology-2017-10677,ANcr1mo,"Crus 1, molecular layer",#FFFC91,1073.0,MBA:10677,255,252,145,MBA:1056
AllenCCF-Ontology-2017-10676,ANcr1pu,"Crus 1, Purkinje layer",#FFFC91,1074.0,MBA:10676,255,252,145,MBA:1056
AllenCCF-Ontology-2017-10675,ANcr1gr,"Crus 1, granular layer",#ECE754,1075.0,MBA:10675,236,231,84,MBA:1056
AllenCCF-Ontology-2017-1064,ANcr2,Crus 2,#FFFC91,1076.0,MBA:1064,255,252,145,MBA:1017
AllenCCF-Ontology-2017-10680,ANcr2mo,"Crus 2, molecular layer",#FFFC91,1077.0,MBA:10680,255,252,145,MBA:1064
AllenCCF-Ontology-2017-10679,ANcr2pu,"Crus 2, Purkinje layer",#FFFC91,1078.0,MBA:10679,255,252,145,MBA:1064
AllenCCF-Ontology-2017-10678,ANcr2gr,"Crus 2, granular layer",#ECE754,1079.0,MBA:10678,236,231,84,MBA:1064
AllenCCF-Ontology-2017-1025,PRM,Paramedian lobule,#FFFC91,1080.0,MBA:1025,255,252,145,MBA:1073
AllenCCF-Ontology-2017-10683,PRMmo,"Paramedian lobule, molecular layer",#FFFC91,1081.0,MBA:10683,255,252,145,MBA:1025
AllenCCF-Ontology-2017-10682,PRMpu,"Paramedian lobule, Purkinje layer",#FFFC91,1082.0,MBA:10682,255,252,145,MBA:1025
AllenCCF-Ontology-2017-10681,PRMgr,"Paramedian lobule, granular layer",#ECE754,1083.0,MBA:10681,236,231,84,MBA:1025
AllenCCF-Ontology-2017-1033,COPY,Copula pyramidis,#FFFC91,1084.0,MBA:1033,255,252,145,MBA:1073
AllenCCF-Ontology-2017-10686,COPYmo,"Copula pyramidis, molecular layer",#FFFC91,1085.0,MBA:10686,255,252,145,MBA:1033
AllenCCF-Ontology-2017-10685,COPYpu,"Copula pyramidis, Purkinje layer",#FFFC91,1086.0,MBA:10685,255,252,145,MBA:1033
AllenCCF-Ontology-2017-10684,COPYgr,"Copula pyramidis, granular layer",#ECE754,1087.0,MBA:10684,236,231,84,MBA:1033
AllenCCF-Ontology-2017-1041,PFL,Paraflocculus,#FFFC91,1088.0,MBA:1041,255,252,145,MBA:1073
AllenCCF-Ontology-2017-10689,PFLmo,"Paraflocculus, molecular layer",#FFFC91,1089.0,MBA:10689,255,252,145,MBA:1041
AllenCCF-Ontology-2017-10688,PFLpu,"Paraflocculus, Purkinje layer",#FFFC91,1090.0,MBA:10688,255,252,145,MBA:1041
AllenCCF-Ontology-2017-10687,PFLgr,"Paraflocculus, granular layer",#ECE754,1091.0,MBA:10687,236,231,84,MBA:1041
AllenCCF-Ontology-2017-1049,FL,Flocculus,#FFFC91,1092.0,MBA:1049,255,252,145,MBA:1073
AllenCCF-Ontology-2017-10692,FLmo,"Flocculus, molecular layer",#FFFC91,1093.0,MBA:10692,255,252,145,MBA:1049
AllenCCF-Ontology-2017-10691,FLpu,"Flocculus, Purkinje layer",#FFFC91,1094.0,MBA:10691,255,252,145,MBA:1049
AllenCCF-Ontology-2017-10690,FLgr,"Flocculus, granular layer",#ECE754,1095.0,MBA:10690,236,231,84,MBA:1049
AllenCCF-Ontology-2017-519,CBN,Cerebellar nuclei,#F0F080,1096.0,MBA:519,240,240,128,MBA:512
AllenCCF-Ontology-2017-989,FN,Fastigial nucleus,#FFFDBC,1097.0,MBA:989,255,253,188,MBA:519
AllenCCF-Ontology-2017-91,IP,Interposed nucleus,#FFFDBC,1098.0,MBA:91,255,253,188,MBA:519
AllenCCF-Ontology-2017-846,DN,Dentate nucleus,#FFFDBC,1099.0,MBA:846,255,253,188,MBA:519
AllenCCF-Ontology-2017-589508455,VeCB,Vestibulocerebellar nucleus,#FFFDBC,1100.0,MBA:589508455,255,253,188,MBA:519
AllenCCF-Ontology-2017-1009,fiber tracts,fiber tracts,#CCCCCC,1101.0,MBA:1009,204,204,204,MBA:997
AllenCCF-Ontology-2017-967,cm,cranial nerves,#CCCCCC,1102.0,MBA:967,204,204,204,MBA:1009
AllenCCF-Ontology-2017-885,tn,terminal nerve,#CCCCCC,1103.0,MBA:885,204,204,204,MBA:967
AllenCCF-Ontology-2017-949,von,vomeronasal nerve,#CCCCCC,1104.0,MBA:949,204,204,204,MBA:967
AllenCCF-Ontology-2017-840,In,olfactory nerve,#CCCCCC,1105.0,MBA:840,204,204,204,MBA:967
AllenCCF-Ontology-2017-1016,onl,olfactory nerve layer of main olfactory bulb,#CCCCCC,1106.0,MBA:1016,204,204,204,MBA:840
AllenCCF-Ontology-2017-21,lotg,"lateral olfactory tract, general",#CCCCCC,1107.0,MBA:21,204,204,204,MBA:840
AllenCCF-Ontology-2017-665,lot,"lateral olfactory tract, body",#CCCCCC,1108.0,MBA:665,204,204,204,MBA:21
AllenCCF-Ontology-2017-538,lotd,dorsal limb,#CCCCCC,1109.0,MBA:538,204,204,204,MBA:21
AllenCCF-Ontology-2017-459,aolt,accessory olfactory tract,#CCCCCC,1110.0,MBA:459,204,204,204,MBA:21
AllenCCF-Ontology-2017-900,aco,"anterior commissure, olfactory limb",#CCCCCC,1111.0,MBA:900,204,204,204,MBA:840
AllenCCF-Ontology-2017-848,IIn,optic nerve,#CCCCCC,1112.0,MBA:848,204,204,204,MBA:967
AllenCCF-Ontology-2017-876,aot,accessory optic tract,#CCCCCC,1113.0,MBA:876,204,204,204,MBA:848
AllenCCF-Ontology-2017-916,bsc,brachium of the superior colliculus,#CCCCCC,1114.0,MBA:916,204,204,204,MBA:848
AllenCCF-Ontology-2017-336,csc,superior colliculus commissure,#CCCCCC,1115.0,MBA:336,204,204,204,MBA:848
AllenCCF-Ontology-2017-117,och,optic chiasm,#CCCCCC,1116.0,MBA:117,204,204,204,MBA:848
AllenCCF-Ontology-2017-125,opt,optic tract,#CCCCCC,1117.0,MBA:125,204,204,204,MBA:848
AllenCCF-Ontology-2017-357,ttp,tectothalamic pathway,#CCCCCC,1118.0,MBA:357,204,204,204,MBA:848
AllenCCF-Ontology-2017-832,IIIn,oculomotor nerve,#CCCCCC,1119.0,MBA:832,204,204,204,MBA:967
AllenCCF-Ontology-2017-62,mlf,medial longitudinal fascicle,#CCCCCC,1120.0,MBA:62,204,204,204,MBA:832
AllenCCF-Ontology-2017-158,pc,posterior commissure,#CCCCCC,1121.0,MBA:158,204,204,204,MBA:832
AllenCCF-Ontology-2017-911,IVn,trochlear nerve,#CCCCCC,1122.0,MBA:911,204,204,204,MBA:967
AllenCCF-Ontology-2017-384,IVd,trochlear nerve decussation,#CCCCCC,1123.0,MBA:384,204,204,204,MBA:911
AllenCCF-Ontology-2017-710,VIn,abducens nerve,#CCCCCC,1124.0,MBA:710,204,204,204,MBA:967
AllenCCF-Ontology-2017-901,Vn,trigeminal nerve,#CCCCCC,1125.0,MBA:901,204,204,204,MBA:967
AllenCCF-Ontology-2017-93,moV,motor root of the trigeminal nerve,#CCCCCC,1126.0,MBA:93,204,204,204,MBA:901
AllenCCF-Ontology-2017-229,sV,sensory root of the trigeminal nerve,#CCCCCC,1127.0,MBA:229,204,204,204,MBA:901
AllenCCF-Ontology-2017-705,mtV,midbrain tract of the trigeminal nerve,#CCCCCC,1128.0,MBA:705,204,204,204,MBA:229
AllenCCF-Ontology-2017-794,sptV,spinal tract of the trigeminal nerve,#CCCCCC,1129.0,MBA:794,204,204,204,MBA:229
AllenCCF-Ontology-2017-798,VIIn,facial nerve,#CCCCCC,1130.0,MBA:798,204,204,204,MBA:967
AllenCCF-Ontology-2017-1131,iVIIn,intermediate nerve,#CCCCCC,1131.0,MBA:1131,204,204,204,MBA:798
AllenCCF-Ontology-2017-1116,gVIIn,genu of the facial nerve,#CCCCCC,1132.0,MBA:1116,204,204,204,MBA:798
AllenCCF-Ontology-2017-933,VIIIn,vestibulocochlear nerve,#CCCCCC,1133.0,MBA:933,204,204,204,MBA:967
AllenCCF-Ontology-2017-1076,cvb,efferent cochleovestibular bundle,#CCCCCC,1134.0,MBA:1076,204,204,204,MBA:933
AllenCCF-Ontology-2017-413,vVIIIn,vestibular nerve,#CCCCCC,1135.0,MBA:413,204,204,204,MBA:933
AllenCCF-Ontology-2017-948,cVIIIn,cochlear nerve,#CCCCCC,1136.0,MBA:948,204,204,204,MBA:933
AllenCCF-Ontology-2017-841,tb,trapezoid body,#CCCCCC,1137.0,MBA:841,204,204,204,MBA:948
AllenCCF-Ontology-2017-641,ias,intermediate acoustic stria,#CCCCCC,1138.0,MBA:641,204,204,204,MBA:948
AllenCCF-Ontology-2017-506,das,dorsal acoustic stria,#CCCCCC,1139.0,MBA:506,204,204,204,MBA:948
AllenCCF-Ontology-2017-658,ll,lateral lemniscus,#CCCCCC,1140.0,MBA:658,204,204,204,MBA:948
AllenCCF-Ontology-2017-633,cic,inferior colliculus commissure,#CCCCCC,1141.0,MBA:633,204,204,204,MBA:948
AllenCCF-Ontology-2017-482,bic,brachium of the inferior colliculus,#CCCCCC,1142.0,MBA:482,204,204,204,MBA:948
AllenCCF-Ontology-2017-808,IXn,glossopharyngeal nerve,#CCCCCC,1143.0,MBA:808,204,204,204,MBA:967
AllenCCF-Ontology-2017-917,Xn,vagus nerve,#CCCCCC,1144.0,MBA:917,204,204,204,MBA:967
AllenCCF-Ontology-2017-237,ts,solitary tract,#CCCCCC,1145.0,MBA:237,204,204,204,MBA:917
AllenCCF-Ontology-2017-717,XIn,accessory spinal nerve,#CCCCCC,1146.0,MBA:717,204,204,204,MBA:967
AllenCCF-Ontology-2017-813,XIIn,hypoglossal nerve,#CCCCCC,1147.0,MBA:813,204,204,204,MBA:967
AllenCCF-Ontology-2017-925,vrt,ventral roots,#CCCCCC,1148.0,MBA:925,204,204,204,MBA:967
AllenCCF-Ontology-2017-792,drt,dorsal roots,#CCCCCC,1149.0,MBA:792,204,204,204,MBA:967
AllenCCF-Ontology-2017-932,cett,cervicothalamic tract,#CCCCCC,1150.0,MBA:932,204,204,204,MBA:792
AllenCCF-Ontology-2017-570,dl,dorsolateral fascicle,#CCCCCC,1151.0,MBA:570,204,204,204,MBA:932
AllenCCF-Ontology-2017-522,dcm,dorsal commissure of the spinal cord,#CCCCCC,1152.0,MBA:522,204,204,204,MBA:932
AllenCCF-Ontology-2017-858,vc,ventral commissure of the spinal cord,#CCCCCC,1153.0,MBA:858,204,204,204,MBA:932
AllenCCF-Ontology-2017-586,fpr,fasciculus proprius,#CCCCCC,1154.0,MBA:586,204,204,204,MBA:932
AllenCCF-Ontology-2017-514,dc,dorsal column,#CCCCCC,1155.0,MBA:514,204,204,204,MBA:932
AllenCCF-Ontology-2017-380,cuf,cuneate fascicle,#CCCCCC,1156.0,MBA:380,204,204,204,MBA:514
AllenCCF-Ontology-2017-388,grf,gracile fascicle,#CCCCCC,1157.0,MBA:388,204,204,204,MBA:514
AllenCCF-Ontology-2017-396,iaf,internal arcuate fibers,#CCCCCC,1158.0,MBA:396,204,204,204,MBA:514
AllenCCF-Ontology-2017-697,ml,medial lemniscus,#CCCCCC,1159.0,MBA:697,204,204,204,MBA:932
AllenCCF-Ontology-2017-871,sst,spinothalamic tract,#CCCCCC,1160.0,MBA:871,204,204,204,MBA:967
AllenCCF-Ontology-2017-29,sttl,lateral spinothalamic tract,#CCCCCC,1161.0,MBA:29,204,204,204,MBA:871
AllenCCF-Ontology-2017-389,sttv,ventral spinothalamic tract,#CCCCCC,1162.0,MBA:389,204,204,204,MBA:871
AllenCCF-Ontology-2017-245,scrt,spinocervical tract,#CCCCCC,1163.0,MBA:245,204,204,204,MBA:871
AllenCCF-Ontology-2017-261,sop,spino-olivary pathway,#CCCCCC,1164.0,MBA:261,204,204,204,MBA:871
AllenCCF-Ontology-2017-270,srp,spinoreticular pathway,#CCCCCC,1165.0,MBA:270,204,204,204,MBA:871
AllenCCF-Ontology-2017-293,svp,spinovestibular pathway,#CCCCCC,1166.0,MBA:293,204,204,204,MBA:871
AllenCCF-Ontology-2017-277,stp,spinotectal pathway,#CCCCCC,1167.0,MBA:277,204,204,204,MBA:871
AllenCCF-Ontology-2017-253,shp,spinohypothalamic pathway,#CCCCCC,1168.0,MBA:253,204,204,204,MBA:871
AllenCCF-Ontology-2017-285,step,spinotelenchephalic pathway,#CCCCCC,1169.0,MBA:285,204,204,204,MBA:871
AllenCCF-Ontology-2017-627,hht,hypothalamohypophysial tract,#CCCCCC,1170.0,MBA:627,204,204,204,MBA:285
AllenCCF-Ontology-2017-960,cbf,cerebellum related fiber tracts,#CCCCCC,1171.0,MBA:960,204,204,204,MBA:1009
AllenCCF-Ontology-2017-744,cbc,cerebellar commissure,#CCCCCC,1172.0,MBA:744,204,204,204,MBA:960
AllenCCF-Ontology-2017-752,cbp,cerebellar peduncles,#CCCCCC,1173.0,MBA:752,204,204,204,MBA:960
AllenCCF-Ontology-2017-326,scp,superior cerebelar peduncles,#CCCCCC,1174.0,MBA:326,204,204,204,MBA:752
AllenCCF-Ontology-2017-812,dscp,superior cerebellar peduncle decussation,#CCCCCC,1175.0,MBA:812,204,204,204,MBA:326
AllenCCF-Ontology-2017-85,sct,spinocerebellar tract,#CCCCCC,1176.0,MBA:85,204,204,204,MBA:812
AllenCCF-Ontology-2017-850,uf,uncinate fascicle,#CCCCCC,1177.0,MBA:850,204,204,204,MBA:326
AllenCCF-Ontology-2017-866,sctv,ventral spinocerebellar tract,#CCCCCC,1178.0,MBA:866,204,204,204,MBA:326
AllenCCF-Ontology-2017-78,mcp,middle cerebellar peduncle,#CCCCCC,1179.0,MBA:78,204,204,204,MBA:752
AllenCCF-Ontology-2017-1123,icp,inferior cerebellar peduncle,#CCCCCC,1180.0,MBA:1123,204,204,204,MBA:752
AllenCCF-Ontology-2017-553,sctd,dorsal spinocerebellar tract,#CCCCCC,1181.0,MBA:553,204,204,204,MBA:1123
AllenCCF-Ontology-2017-499,cct,cuneocerebellar tract,#CCCCCC,1182.0,MBA:499,204,204,204,MBA:1123
AllenCCF-Ontology-2017-650,jrb,juxtarestiform body,#CCCCCC,1183.0,MBA:650,204,204,204,MBA:1123
AllenCCF-Ontology-2017-490,bct,bulbocerebellar tract,#CCCCCC,1184.0,MBA:490,204,204,204,MBA:1123
AllenCCF-Ontology-2017-404,oct,olivocerebellar tract,#CCCCCC,1185.0,MBA:404,204,204,204,MBA:490
AllenCCF-Ontology-2017-410,rct,reticulocerebellar tract,#CCCCCC,1186.0,MBA:410,204,204,204,MBA:490
AllenCCF-Ontology-2017-373,tct,trigeminocerebellar tract,#CCCCCC,1187.0,MBA:373,204,204,204,MBA:752
AllenCCF-Ontology-2017-728,arb,arbor vitae,#CCCCCC,1188.0,MBA:728,204,204,204,MBA:960
AllenCCF-Ontology-2017-484682512,scwm,supra-callosal cerebral white matter,#CCCCCC,1189.0,MBA:484682512,204,204,204,MBA:1009
AllenCCF-Ontology-2017-983,lfbs,lateral forebrain bundle system,#CCCCCC,1190.0,MBA:983,204,204,204,MBA:1009
AllenCCF-Ontology-2017-776,cc,corpus callosum,#CCCCCC,1191.0,MBA:776,204,204,204,MBA:983
AllenCCF-Ontology-2017-956,fa,"corpus callosum, anterior forceps",#CCCCCC,1192.0,MBA:956,204,204,204,MBA:776
AllenCCF-Ontology-2017-579,ec,external capsule,#CCCCCC,1193.0,MBA:579,204,204,204,MBA:956
AllenCCF-Ontology-2017-964,ee,"corpus callosum, extreme capsule",#CCCCCC,1194.0,MBA:964,204,204,204,MBA:776
AllenCCF-Ontology-2017-1108,ccg,genu of corpus callosum,#CCCCCC,1195.0,MBA:1108,204,204,204,MBA:776
AllenCCF-Ontology-2017-971,fp,"corpus callosum, posterior forceps",#CCCCCC,1196.0,MBA:971,204,204,204,MBA:776
AllenCCF-Ontology-2017-979,ccr,"corpus callosum, rostrum",#CCCCCC,1197.0,MBA:979,204,204,204,MBA:776
AllenCCF-Ontology-2017-484682516,ccb,"corpus callosum, body",#CCCCCC,1198.0,MBA:484682516,204,204,204,MBA:776
AllenCCF-Ontology-2017-986,ccs,"corpus callosum, splenium",#CCCCCC,1199.0,MBA:986,204,204,204,MBA:776
AllenCCF-Ontology-2017-784,cst,corticospinal tract,#CCCCCC,1200.0,MBA:784,204,204,204,MBA:983
AllenCCF-Ontology-2017-6,int,internal capsule,#CCCCCC,1201.0,MBA:6,204,204,204,MBA:784
AllenCCF-Ontology-2017-924,cpd,cerebal peduncle,#CCCCCC,1202.0,MBA:924,204,204,204,MBA:784
AllenCCF-Ontology-2017-1036,cte,corticotectal tract,#CCCCCC,1203.0,MBA:1036,204,204,204,MBA:784
AllenCCF-Ontology-2017-1012,crt,corticorubral tract,#CCCCCC,1204.0,MBA:1012,204,204,204,MBA:784
AllenCCF-Ontology-2017-1003,cpt,corticopontine tract,#CCCCCC,1205.0,MBA:1003,204,204,204,MBA:784
AllenCCF-Ontology-2017-994,cbt,corticobulbar tract,#CCCCCC,1206.0,MBA:994,204,204,204,MBA:784
AllenCCF-Ontology-2017-190,py,pyramid,#CCCCCC,1207.0,MBA:190,204,204,204,MBA:784
AllenCCF-Ontology-2017-198,pyd,pyramidal decussation,#CCCCCC,1208.0,MBA:198,204,204,204,MBA:784
AllenCCF-Ontology-2017-1019,cstc,"corticospinal tract, crossed",#CCCCCC,1209.0,MBA:1019,204,204,204,MBA:784
AllenCCF-Ontology-2017-1028,cstu,"corticospinal tract, uncrossed",#CCCCCC,1210.0,MBA:1028,204,204,204,MBA:784
AllenCCF-Ontology-2017-896,lfbst,thalamus related,#CCCCCC,1211.0,MBA:896,204,204,204,MBA:983
AllenCCF-Ontology-2017-1092,em,external medullary lamina of the thalamus,#CCCCCC,1212.0,MBA:1092,204,204,204,MBA:896
AllenCCF-Ontology-2017-14,im,internal medullary lamina of the thalamus,#CCCCCC,1213.0,MBA:14,204,204,204,MBA:896
AllenCCF-Ontology-2017-86,mtc,middle thalamic commissure,#CCCCCC,1214.0,MBA:86,204,204,204,MBA:896
AllenCCF-Ontology-2017-365,tp,thalamic peduncles,#CCCCCC,1215.0,MBA:365,204,204,204,MBA:896
AllenCCF-Ontology-2017-484682520,or,optic radiation,#CCCCCC,1216.0,MBA:484682520,204,204,204,MBA:896
AllenCCF-Ontology-2017-484682524,ar,auditory radiation,#CCCCCC,1217.0,MBA:484682524,204,204,204,MBA:896
AllenCCF-Ontology-2017-1000,eps,extrapyramidal fiber systems,#CCCCCC,1218.0,MBA:1000,204,204,204,MBA:1009
AllenCCF-Ontology-2017-760,epsc,cerebral nuclei related,#CCCCCC,1219.0,MBA:760,204,204,204,MBA:1000
AllenCCF-Ontology-2017-142,pap,pallidothalamic pathway,#CCCCCC,1220.0,MBA:142,204,204,204,MBA:760
AllenCCF-Ontology-2017-102,nst,nigrostriatal tract,#CCCCCC,1221.0,MBA:102,204,204,204,MBA:760
AllenCCF-Ontology-2017-109,ntt,nigrothalamic fibers,#CCCCCC,1222.0,MBA:109,204,204,204,MBA:760
AllenCCF-Ontology-2017-134,ptf,pallidotegmental fascicle,#CCCCCC,1223.0,MBA:134,204,204,204,MBA:760
AllenCCF-Ontology-2017-309,snp,striatonigral pathway,#CCCCCC,1224.0,MBA:309,204,204,204,MBA:760
AllenCCF-Ontology-2017-317,stf,subthalamic fascicle,#CCCCCC,1225.0,MBA:317,204,204,204,MBA:760
AllenCCF-Ontology-2017-877,tsp,tectospinal pathway,#CCCCCC,1226.0,MBA:877,204,204,204,MBA:1000
AllenCCF-Ontology-2017-1051,tspd,direct tectospinal pathway,#CCCCCC,1227.0,MBA:1051,204,204,204,MBA:877
AllenCCF-Ontology-2017-1060,dtd,doral tegmental decussation,#CCCCCC,1228.0,MBA:1060,204,204,204,MBA:877
AllenCCF-Ontology-2017-1043,tspc,crossed tectospinal pathway,#CCCCCC,1229.0,MBA:1043,204,204,204,MBA:877
AllenCCF-Ontology-2017-863,rust,rubrospinal tract,#CCCCCC,1230.0,MBA:863,204,204,204,MBA:1000
AllenCCF-Ontology-2017-397,vtd,ventral tegmental decussation,#CCCCCC,1231.0,MBA:397,204,204,204,MBA:863
AllenCCF-Ontology-2017-221,rrt,rubroreticular tract,#CCCCCC,1232.0,MBA:221,204,204,204,MBA:863
AllenCCF-Ontology-2017-736,ctb,central tegmental bundle,#CCCCCC,1233.0,MBA:736,204,204,204,MBA:1000
AllenCCF-Ontology-2017-855,rst,retriculospinal tract,#CCCCCC,1234.0,MBA:855,204,204,204,MBA:1000
AllenCCF-Ontology-2017-205,rstl,"retriculospinal tract, lateral part",#CCCCCC,1235.0,MBA:205,204,204,204,MBA:855
AllenCCF-Ontology-2017-213,rstm,"retriculospinal tract, medial part",#CCCCCC,1236.0,MBA:213,204,204,204,MBA:855
AllenCCF-Ontology-2017-941,vsp,vestibulospinal pathway,#CCCCCC,1237.0,MBA:941,204,204,204,MBA:1000
AllenCCF-Ontology-2017-991,mfbs,medial forebrain bundle system,#CCCCCC,1238.0,MBA:991,204,204,204,MBA:1009
AllenCCF-Ontology-2017-768,mfbc,cerebrum related,#CCCCCC,1239.0,MBA:768,204,204,204,MBA:991
AllenCCF-Ontology-2017-884,amc,amygdalar capsule,#CCCCCC,1240.0,MBA:884,204,204,204,MBA:768
AllenCCF-Ontology-2017-892,apd,ansa peduncularis,#CCCCCC,1241.0,MBA:892,204,204,204,MBA:768
AllenCCF-Ontology-2017-908,act,"anterior commissure, temporal limb",#CCCCCC,1242.0,MBA:908,204,204,204,MBA:768
AllenCCF-Ontology-2017-940,cing,cingulum bundle,#CCCCCC,1243.0,MBA:940,204,204,204,MBA:768
